Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Mantenimiento,Cochera,Azotea
600.0,1,60,1,Lince,Amoblado: Sin amoblar,1,1,no
389.16,3,87,2,Santiago de Surco,Amoblado: Sin amoblar,50,,no
611.53,3,105,2,Magdalena del Mar,,200,,no
542.04,3,70,3,Magdalena del Mar,Amoblado: Sin amoblar,200,1,no
1400.0,3,250,4,San Borja,Amoblado: Sin amoblar,,,si
2000.0,3,170,4,Miraflores,Amoblado: Amoblado,820,1,no
444.75,3,80,2,Chorrillos,Amoblado: Sin amoblar,50,,si
1850.0,2,190,3.5,Miraflores,Amoblado: Sin amoblar,1,2,no
1250.0,2,105,2,Santiago de Surco,Amoblado: Sin amoblar,400,,no
1300.0,2,105,3,Surquillo,Amoblado: Amoblado,,1,no
444.75,1,66,2,Magdalena del Mar,,200,,no
1400.0,3,160,3,San Isidro,Amoblado: Amoblado,757,2,no
980.0,3,110,3,San Borja,,,,no
416.96,1,42,1.5,Barranco,Amoblado: Amoblado,200,,si
700.0,2,100,3,Magdalena del Mar,Amoblado: Semi-amoblado,200,,si
555.94,1,60,1,San Miguel,Amoblado: Semi-amoblado,170,1,no
639.33,2,80,2,Magdalena del Mar,,190,,si
542.04,1,116,1,Chorrillos,Amoblado: Amoblado,,,no
3500.0,4,330,4,San Isidro,,1,2,si
750.52,2,65,2,Surquillo,,,,no
700.0,1,45,2,Barranco,Amoblado: Amoblado,230,,no
1300.0,3,80,3,Miraflores,Amoblado: Amoblado,333,1,si
660.0,1,35,1,San Isidro,Amoblado: Amoblado,,,no
526.75,1,120,1,Chorrillos,Amoblado: Amoblado,,,no
2900.0,4,270,3.5,Miraflores,Amoblado: Sin amoblar,650,3,no
778.32,3,100,3,Barranco,Amoblado: Semi-amoblado,,,no
416.96,1,54,1,Santiago de Surco,Amoblado: Sin amoblar,180,,si
1250.0,3,134,2,Miraflores,Amoblado: Sin amoblar,600,,no
700.0,2,90,2,San Borja,,300,1,no
800.0,2,65,2,Jesus Maria,Amoblado: Amoblado,,,no
800.0,2,90,3,Miraflores,Amoblado: Amoblado,380,1,no
679.0,2,70,2,Jesus Maria,Amoblado: Amoblado,200,,si
250.17,2,70,1,Los Olivos,Amoblado: Semi-amoblado,,,si
444.75,1,50,1,Surquillo,,130,,no
597.64,2,108,2,San Borja,Amoblado: Amoblado,150,,si
277.97,2,60,1,Ate,Amoblado: Sin amoblar,40,,no
1000.0,2,125,3,San Isidro,Amoblado: Semi-amoblado,,,si
347.46,3,70,2,El Agustino,Amoblado: Sin amoblar,,,si
778.32,2,96,2,Miraflores,,400,,no
1150.0,3,100,2,Santiago de Surco,,,,no
1750.0,3,240,3,Miraflores,Amoblado: Sin amoblar,750,2,no
500.0,3,75,2,Surquillo,,180,,no
1150.0,3,235,4,Santiago de Surco,Amoblado: Sin amoblar,200,2,no
3500.0,3,330,5,San Isidro,Amoblado: Sin amoblar,1,1,no
350000.0,3,265,4,Santiago de Surco,Amoblado: Sin amoblar,550,,no
264.07,2,53,2,Los Olivos,Amoblado: Sin amoblar,,,si
1500.0,2,120,2.5,San Isidro,Amoblado: Amoblado,298,2,no
1400.0,3,130,3,Miraflores,Amoblado: Sin amoblar,270,2,no
6500.0,3,110,2,Punta Hermosa,Amoblado: Amoblado,200,1,no
1900.0,3,200,3,Miraflores,Amoblado: Sin amoblar,750,3,no
472.55,2,70,2,Santiago de Surco,Amoblado: Sin amoblar,,,si
1399.0,3,200,4,Santiago de Surco,,700,2,no
526.75,1,55,1,Chorrillos,Amoblado: Amoblado,,,no
3049.33,3,254,3,San Isidro,,,,no
1250.0,3,128,3,San Isidro,Amoblado: Semi-amoblado,650,1,no
650.0,2,65,2,Pueblo Libre,Amoblado: Sin amoblar,200,,si
1500.0,3,235,2,San Borja,Amoblado: Sin amoblar,680,,si
800.0,3,110,2,Miraflores,Amoblado: Sin amoblar,504,2,no
2400.0,4,544,4,Santiago de Surco,,,,no
950.0,3,200,2,Santiago de Surco,Amoblado: Sin amoblar,300,2,no
1500.0,3,140,3,Santiago de Surco,Amoblado: Amoblado,520,,no
1300.0,2,135,3,Miraflores,Amoblado: Semi-amoblado,300,,no
1150.0,3,100,2.5,Santiago de Surco,Amoblado: Amoblado,250,,no
900.0,3,115,2,Santiago de Surco,Amoblado: Sin amoblar,430,,no
2000.0,4,350,3,Santiago de Surco,Amoblado: Sin amoblar,600,,si
750.0,3,160,4,La Molina,Amoblado: Amoblado,,,si
750.0,1,70,2,Miraflores,Amoblado: Amoblado,,,no
164.0,1,40,1,San Martin de Porres,Amoblado: Sin amoblar,,,si
694.93,3,75,2,Surquillo,,,,no
800.0,2,98,3,Miraflores,,350,1,no
555.94,1,60,1,Lince,Amoblado: Sin amoblar,230,,no
1750.0,2,205,2,Barranco,,,2,no
650.0,2,91,3,Miraflores,Amoblado: Amoblado,350,1,no
1350.0,1,104,2,Santiago de Surco,Amoblado: Amoblado,,,no
389.16,3,64,2,Chorrillos,Amoblado: Sin amoblar,210,,no
500.35,2,65,1,Barranco,Amoblado: Amoblado,100,,no
778.32,3,110,3,Miraflores,,300,1,no
800.0,3,110,4,Magdalena del Mar,Amoblado: Amoblado,230,1,si
694.93,2,65,,Miraflores,Amoblado: Amoblado,200,1,no
890.0,3,80,1,Santiago de Surco,Amoblado: Amoblado,,,no
208.48,4,110,3,Puente Piedra,,,,no
940.0,3,114,3,San Borja,Amoblado: Sin amoblar,,,no
600.0,3,110,2,Lince,Amoblado: Amoblado,220,,no
750.52,3,105,3,Santiago de Surco,Amoblado: Sin amoblar,150,,no
1306.18,4,185,5,Santiago de Surco,,,,no
555.94,3,95,2,Chorrillos,,,,no
3000.0,3,300,4,Santiago de Surco,,,,no
694.93,1,80,1,Miraflores,Amoblado: Amoblado,250,1,no
166.78,1,50,1,San Martin de Porres,Amoblado: Sin amoblar,,,si
458.65,3,66,2,Chorrillos,,,,no
233.49,2,80,2,Los Olivos,Amoblado: Sin amoblar,,,si
1700.0,3,130,3,Miraflores,Amoblado: Amoblado,,,no
2300.0,4,266,4,Magdalena del Mar,Amoblado: Sin amoblar,600,2,no
1000.0,2,135,2,San Isidro,,450,2,no
3500.0,4,444,3,Santiago de Surco,Amoblado: Sin amoblar,,3,no
1200.0,3,200,4,San Borja,,,,no
1200.0,3,121,2.5,Miraflores,Amoblado: Sin amoblar,350,2,no
555.94,3,78,2,Pueblo Libre,,,1,no
750.52,3,105,3,Santiago de Surco,Amoblado: Sin amoblar,150,,no
1200.0,3,176,,Santiago de Surco,,,,no
640.0,1,45,1,San Borja,Amoblado: Amoblado,1,,no
850.0,4,110,3,Santiago de Surco,Amoblado: Sin amoblar,250,2,no
950.0,2,100,2,San Borja,,,,no
1050.0,2,107,3,Lince,,,,no
2500.0,3,125,3,Barranco,Amoblado: Sin amoblar,1,2,no
1900.0,4,196,3,Chorrillos,Amoblado: Amoblado,,2,no
444.75,2,68,2,Chorrillos,Amoblado: Sin amoblar,170,,no
750.52,3,105,3,Santiago de Surco,Amoblado: Sin amoblar,150,,no
950.0,3,138,3,Santiago de Surco,Amoblado: Amoblado,380,2,no
950.0,2,100,2.5,Miraflores,Amoblado: Amoblado,600,2,no
1200.0,2,102,2,Barranco,Amoblado: Sin amoblar,,2,no
667.13,3,75,2,Pueblo Libre,,,,no
5000.0,4,617,3.5,San Isidro,,,3,no
1950.0,1,240,6,Santiago de Surco,,,,no
3000.0,5,380,7,San Borja,,,,no
900.0,6,200,3,Santiago de Surco,,,,no
1450.0,3,184,2,San Borja,,,,no
667.13,3,115,3,Surquillo,,,,no
1900.0,3,180,4,San Isidro,Amoblado: Amoblado,900,1,no
790.0,2,89,3,San Borja,,215,,no
650.0,3,80,2,Jesus Maria,,,,no
8000.0,4,600,5,Barranco,Amoblado: Sin amoblar,1,,no
1220.0,3,137,4,San Isidro,Amoblado: Sin amoblar,400,,no
1350.0,4,104,4,Santiago de Surco,,,,no
1000.0,3,230,3,Santiago de Surco,,,,no
1250.0,2,158,3,San Isidro,,,2,no
750.0,3,114,3,Santiago de Surco,Amoblado: Sin amoblar,,2,no
583.74,1,40,2,Pueblo Libre,Amoblado: Amoblado,135,,no
1200.0,2,104,2,San Isidro,Amoblado: Amoblado,478,1,no
460.0,1,57,1,Barranco,Amoblado: Amoblado,,1,no
3000.0,2,120,4,Miraflores,Amoblado: Amoblado,600,,no
500.35,3,72,2,Chorrillos,,,,no
1300.0,2,143,2.5,Miraflores,Amoblado: Sin amoblar,450,2,no
555.94,3,85,2,San Miguel,,,,no
800.0,2,67,2,Surquillo,Amoblado: Amoblado,255,,no
2200.0,3,265,2,Barranco,Amoblado: Sin amoblar,,2,no
2200.0,2,230,3,Miraflores,Amoblado: Amoblado,300,,no
1800.0,3,230,3,Miraflores,,,,no
664.35,2,70,2,Surquillo,Amoblado: Amoblado,230,,no
600.0,1,55,1,Lince,Amoblado: Semi-amoblado,280,1,si
750.0,2,80,3,Miraflores,,,,no
514.24,1,60,1,Santiago de Surco,Amoblado: Amoblado,,1,no
555.94,3,83,2,Pueblo Libre,,,,no
4000.0,4,340,3.5,Santiago de Surco,Amoblado: Sin amoblar,,3,no
319.67,3,82,2,Chaclacayo,Amoblado: Sin amoblar,135,1,no
611.53,3,80,2,Santiago de Surco,Amoblado: Amoblado,200,,no
500.35,2,140,2,La Molina,Amoblado: Sin amoblar,150,,no
833.91,3,89,3,San Isidro,,,,no
1250.0,2,85,2,Santiago de Surco,Amoblado: Sin amoblar,,3,no
500.35,1,60,2,Miraflores,Amoblado: Sin amoblar,,,no
900.0,3,134,4,San Borja,,,,no
1400.0,2,102,2,Magdalena del Mar,Amoblado: Amoblado,,1,no
650.0,1,48,1,Magdalena del Mar,,,,no
6500.0,4,796,4.5,San Isidro,,,3,no
950.0,1,50,1,Miraflores,Amoblado: Amoblado,,1,no
1200.0,3,110,3,Miraflores,Amoblado: Amoblado,436,,no
650.0,2,64,2,San Miguel,Amoblado: Semi-amoblado,,,si
1300.0,4,250,5,Santiago de Surco,Amoblado: Sin amoblar,450,,no
555.94,2,76,2,Cercado de Lima,,180,,no
1000.0,3,140,4,San Borja,Amoblado: Sin amoblar,500,,no
1500.0,3,1,2,Barranco,Amoblado,,,no
694.93,3,105,2,San Borja,,,,no
280.19,2,62,1,Lince,Amoblado: Amoblado,150,1,no
639.33,3,135,2,Santiago de Surco,Amoblado: Sin amoblar,220,1,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
600.0,2,90,2,Santiago de Surco,Amoblado: Sin amoblar,280,1,no
778.32,2,89,2,Lince,,,,no
1100.0,4,135,3,Miraflores,,,,no
500.35,1,45,1,La Victoria,,,,no
820.0,3,111,4,San Borja,,,,no
945.1,3,100,3,San Isidro,Amoblado: Amoblado,345,,no
1150.0,3,206,3,Santiago de Surco,,,,no
611.53,2,65,1,San Borja,Amoblado: Sin amoblar,250,1,no
416.96,3,73,2,Cercado de Lima,,,,no
990.0,2,118,2.5,Miraflores,Amoblado: Amoblado,700,1,no
800.0,3,95,2,San Miguel,Amoblado: Amoblado,,,no
2000.0,4,360,5,San Isidro,,,,no
1300.0,3,140,4,Miraflores,Amoblado: Amoblado,536,,no
750.0,1,50,1,San Isidro,Amoblado: Amoblado,300,,no
2800.0,4,290,5,San Isidro,Amoblado: Sin amoblar,950,,no
2500.0,2,125,3,Miraflores,Amoblado: Amoblado,,,no
900.0,2,81,2,Santiago de Surco,Amoblado: Sin amoblar,80,,si
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1800.0,3,272,3,Santiago de Surco,,,,no
1150.0,3,186,3,Santiago de Surco,,,,no
694.93,3,85,3,Jesus Maria,Amoblado: Sin amoblar,,1,si
667.13,2,80,1,San Borja,,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1800.0,4,190,4,Miraflores,Amoblado: Amoblado,445,,no
540.0,2,58,1,Magdalena del Mar,,,,no
778.32,3,103,3,Santiago de Surco,,300,2,no
555.94,3,78,2,Cercado de Lima,,,,no
600.0,2,806,2,Magdalena del Mar,Amoblado: Sin amoblar,,,no
416.96,3,64,2,Chorrillos,,,,no
1100.0,4,280,3,San Borja,Amoblado: Sin amoblar,200,,si
1400.0,2,125,2,Miraflores,Amoblado: Amoblado,,2,no
1600.0,3,280,3,Miraflores,Amoblado: Amoblado,740,2,no
800.0,1,65,2,Santiago de Surco,Amoblado: Sin amoblar,,4,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
555.94,2,64,2,La Victoria,,,,no
950.0,2,150,3,Santiago de Surco,Amoblado: Amoblado,,,no
900.0,4,106,4,Magdalena del Mar,,,,no
1000.0,3,128,3,Santiago de Surco,Amoblado: Sin amoblar,500,,no
1250.0,3,127,3,San Isidro,Amoblado: Amoblado,390,,no
90.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
750.0,3,94,1,Miraflores,,,,no
750.0,1,52,1,San Miguel,Amoblado: Sin amoblar,150,,no
1100.0,3,127,3,Santiago de Surco,,,,no
850.0,3,94,2,Santiago de Surco,Amoblado: Sin amoblar,350,,no
1400.0,3,110,2,Miraflores,Amoblado: Amoblado,300,,no
90.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1200.0,3,170,2,San Borja,,,,si
50.0,1,60,1,Miraflores,Amoblado: Amoblado,,,si
1050.0,2,100,2.5,Miraflores,,350,,no
2400.0,3,260,3,Santiago de Surco,Amoblado: Sin amoblar,500,,no
750.0,2,80,1,Miraflores,Amoblado: Amoblado,100,,no
100.07,2,68,1,Villa Maria del Triunfo,,,,no
650.0,2,85,2,Miraflores,Amoblado: Amoblado,175,1,no
1100.0,3,153,3,Barranco,,,,no
542.04,2,80,1,Surquillo,Amoblado: Sin amoblar,,,si
122306.8,4,150,2,Chaclacayo,Amoblado: Sin amoblar,,,no
222.38,2,80,1,Los Olivos,Amoblado: Sin amoblar,35,,si
500.35,3,100,2,San Luis,Amoblado: Semi-amoblado,100,,no
1100.0,3,150,3,Santiago de Surco,,350,,no
597.64,3,96,2,Santiago de Surco,,,,no
448.0,2,160,1,Los Olivos,Amoblado: Sin amoblar,50,,no
500.35,3,80,2,San Miguel,,,,no
639.33,2,68,1,Jesus Maria,,,,no
611.53,1,45,1,San Isidro,,,,no
1390.0,3,130,3,San Isidro,,,,no
3000.0,3,225,5,Miraflores,,,,no
800.0,2,82,2,Lince,,,,no
694.93,3,110,2,Santiago de Surco,Amoblado: Semi-amoblado,80,,no
90.0,2,75,2,Miraflores,Amoblado: Amoblado,,,no
2100.0,3,265,3,Miraflores,Amoblado: Sin amoblar,,2,no
611.53,2,140,2,Santiago de Surco,Amoblado: Sin amoblar,50,,no
120.0,3,85,2,Miraflores,Amoblado: Amoblado,,,no
950.0,3,110,3,Barranco,Amoblado: Sin amoblar,420,,no
850.0,3,105,2,Miraflores,Amoblado: Amoblado,320,1,no
555.94,2,70,2,Surquillo,,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
600.0,3,70,2,Santiago de Surco,Amoblado: Sin amoblar,200,,si
700.0,1,60,1,Barranco,Amoblado,,,no
583.74,2,53,2,Jesus Maria,,,,no
1500.0,3,137,4,San Isidro,,,,no
806.11,2,62,2,San Isidro,,,,no
750.0,2,90,3,Miraflores,,,,no
180.68,2,70,1,Chosica,Amoblado: Sin amoblar,,,si
1200.0,3,150,3,Santiago de Surco,Amoblado: Sin amoblar,,2,no
850.0,1,120,2,La Molina,Amoblado: Amoblado,,,no
950.0,3,120,3,Miraflores,Amoblado: Sin amoblar,350,1,no
2574.28,3,350,4,Santiago de Surco,,,,no
694.93,3,80,2,San Miguel,,,,no
1550.0,3,150,2.5,San Isidro,Amoblado: Sin amoblar,527,2,no
580.96,3,90,2,Surquillo,,,,no
636.55,3,90,2,Surquillo,,,,no
3500.0,3,256,4,San Isidro,,,,no
361.36,1,41,1,San Miguel,,,,no
790.0,2,96,2,La Molina,,,,no
4000.0,5,538,7,Santiago de Surco,,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1056.29,2,128,2,Santiago de Surco,,,,no
667.13,3,90,2,San Miguel,,,,si
1528.84,3,150,3,Santiago de Surco,,,,no
700.0,3,82,3,Magdalena del Mar,,,,no
1200.0,1,88,2,Barranco,Amoblado: Amoblado,520,,no
694.93,3,90,2,Santiago de Surco,Amoblado: Sin amoblar,200,,no
889.5,3,94,3,Jesus Maria,,,,no
950.0,2,132,2,Miraflores,,,,no
2800.0,4,356,4,Santiago de Surco,Amoblado: Sin amoblar,1,2,si
500.35,3,67,2,San Miguel,,,,no
1200.0,3,100,3,Miraflores,Amoblado: Amoblado,350,,no
1500.0,3,170,4,Santiago de Surco,,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1000.0,3,115,2,Miraflores,,,,no
416.96,2,60,2,San Juan de Lurigancho,,,,no
416.96,2,70,1,Santiago de Surco,Amoblado: Amoblado,,,no
11400.0,2,85,2,San Bartolo,,,,no
780.0,1,50,1,Barranco,Amoblado: Amoblado,,1,no
694.93,3,80,2,San Miguel,,,,no
3210.55,3,253,3,Miraflores,,,,no
528.14,2,85,1,San Borja,Amoblado: Sin amoblar,150,,no
880.0,1,74,2,Barranco,,,,no
750.0,3,82,2,Miraflores,,,,no
917.3,3,220,3,,Amoblado: Sin amoblar,340,,no
444.75,2,57,1,San Borja,Amoblado: Sin amoblar,,1,si
800.0,2,90,2,Miraflores,,,,no
3300.0,5,400,6,Miraflores,,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
120.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
600.0,1,50,1,Lince,,,,no
2400.0,3,140,5,Miraflores,Amoblado: Amoblado,438,,no
1000.0,1,88,1,San Isidro,,,,no
1200.0,2,140,3,San Isidro,Amoblado: Sin amoblar,550,,no
1350.0,2,121,2,Barranco,Amoblado: Amoblado,610,2,no
2700.0,5,320,6,Santiago de Surco,,,,no
833.91,3,110,3,Santiago de Surco,Amoblado: Amoblado,617,2,no
700.0,1,64,1,Santiago de Surco,,,,no
681.03,1,50,2,Lince,,,,no
1726.19,4,247,3,Miraflores,Amoblado: Sin amoblar,,,no
750.0,2,110,2,Miraflores,Amoblado: Sin amoblar,350,,no
950.0,3,120,3,Miraflores,Amoblado: Amoblado,500,1,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1300.0,4,200,4,Punta Hermosa,Amoblado: Amoblado,,,no
625.43,3,145,3,La Molina,,,,no
950.0,3,101,2,Miraflores,Amoblado: Sin amoblar,400,1,no
750.0,2,95,1,San Borja,Amoblado: Sin amoblar,,,si
570.0,2,55,2,Magdalena del Mar,,260,,si
500.35,2,65,2,Magdalena del Mar,,,,no
950.0,3,117,3,San Isidro,Amoblado: Amoblado,308,1,no
1000.0,1,88,2,San Isidro,,,,no
472.55,3,90,2,Chorrillos,Amoblado: Sin amoblar,,,no
1200.0,3,130,3,San Isidro,Amoblado: Sin amoblar,400,,no
583.74,4,85,3,San Miguel,,,,no
555.94,3,110,3,San Miguel,Amoblado: Sin amoblar,200,,no
2100.0,3,250,3.5,Santiago de Surco,Amoblado: Sin amoblar,,,no
1050.0,2,104,2,Miraflores,,,,no
90.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
416.96,1,50,1,San Borja,Amoblado: Sin amoblar,,,no
1600.0,2,125,3,Miraflores,Amoblado: Amoblado,450,2,no
850.0,4,111,4,Miraflores,Amoblado: Sin amoblar,450,2,si
600.0,2,80,,Santiago de Surco,Amoblado: Sin amoblar,190,,no
1800.0,3,205,3.5,San Isidro,Amoblado: Sin amoblar,550,,no
416.96,2,70,1,Santiago de Surco,Amoblado: Amoblado,,,no
1200.0,3,144,3,Punta Hermosa,,,,no
850.0,2,86,3,San Isidro,Amoblado: Amoblado,245,1,no
180.68,2,70,1,Comas,Amoblado: Sin amoblar,30,,no
778.32,3,80,3,Miraflores,Amoblado: Sin amoblar,450,,no
611.53,3,74,2,Santiago de Surco,,,,no
500.0,3,90,2,San Borja,,120,,no
650.0,3,90,2,Miraflores,Amoblado: Amoblado,200,1,si
555.94,1,42,1,Barranco,,,,no
850.0,2,95,2,Miraflores,,,,no
972.9,2,8,2,Barranco,Amoblado: Amoblado,,,no
416.96,3,80,2,Chorrillos,Amoblado: Sin amoblar,150,1,no
900.0,3,95,2,Jesus Maria,Amoblado: Amoblado,,,si
555.94,3,170,3,Santiago de Surco,,,,no
277.97,3,130,3,Ate,,,,si
750.0,1,64,1,Barranco,Amoblado: Amoblado,230,,no
722.72,3,91,2,Jesus Maria,,,,no
75.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
722.72,3,100,3,San Borja,,260,2,no
667.13,2,70,2,Barranco,Amoblado: Semi-amoblado,,,no
444.75,1,60,1,San Borja,Amoblado: Amoblado,,,si
1000.0,1,87,2,Barranco,Amoblado: Amoblado,,,no
1000.0,3,160,2,Santiago de Surco,Amoblado: Sin amoblar,200,,no
2109.79,2,127,2,Miraflores,,,,no
650.0,2,75,2,Santiago de Surco,Amoblado: Sin amoblar,300,1,no
1300.0,2,90,2,Miraflores,Amoblado: Amoblado,,,no
600.0,1,40,1,Miraflores,Amoblado: Sin amoblar,149,,no
1000.0,3,93,3,San Bartolo,,,,no
1500.0,1,130,2,San Isidro,Amoblado: Semi-amoblado,642,2,no
694.93,2,154,2,La Molina,,,,no
1350.0,3,170,2,Santiago de Surco,Amoblado: Sin amoblar,,,no
650.0,3,85,2,Miraflores,,,,no
890.0,2,110,2,Miraflores,Amoblado: Sin amoblar,,1,no
1800.0,3,187,3,San Isidro,,,,no
2500.0,3,220,3,San Isidro,,,,no
416.96,3,72,2,Santiago de Surco,,,,no
1100.0,5,258,5,Santiago de Surco,,,,no
1150.0,2,120,2,San Borja,,,,no
800.0,3,86,2,Barranco,Amoblado: Amoblado,,,no
880.0,2,95,2,Santiago de Surco,,,,no
700.0,4,160,3,La Molina,Amoblado: Sin amoblar,,,no
849.0,3,89,2,Barranco,,,,no
900.0,2,92,3,Surquillo,,,,no
950.0,3,115,3,Miraflores,Amoblado: Amoblado,410,1,no
3152.18,4,800,4,Chorrillos,Amoblado: Sin amoblar,,,no
1400.0,3,172,3,Santiago de Surco,,,,no
833.91,2,118,3,Santiago de Surco,,,,no
2500.0,4,280,6,Miraflores,,,,no
277.97,1,15,1,Santiago de Surco,,,,no
1250.0,3,80,2,Miraflores,Amoblado: Amoblado,,,no
555.94,2,,2,Surquillo,Amoblado: Semi-amoblado,,,si
600.0,2,70,1,Santiago de Surco,Amoblado: Sin amoblar,,,no
1100.0,4,156,3,Santiago de Surco,,,,no
1250.0,4,235,4,Miraflores,Amoblado: Sin amoblar,,,no
70.0,2,70,2,Miraflores,Amoblado: Amoblado,,,no
850.0,2,60,2,Miraflores,Amoblado: Amoblado,275,,si
280000.0,3,168,2,San Isidro,Amoblado: Sin amoblar,485,2,no
2383.59,3,243,3,San Isidro,Amoblado: Sin amoblar,,,no
416.96,3,120,2,San Miguel,Amoblado: Sin amoblar,70,,si
500.35,3,130,2,Ate,Amoblado: Sin amoblar,30,2,no
472.55,2,50,1,Santiago de Surco,Amoblado: Amoblado,,,no
4600.0,3,350,,San Isidro,Amoblado: Amoblado,1,,no
60.0,1,55,1,Miraflores,Amoblado: Amoblado,,,no
800.0,3,87,2,Surquillo,Amoblado: Sin amoblar,,,no
1200.0,4,250,4,Santiago de Surco,Amoblado: Semi-amoblado,,,no
444.75,2,57,1,San Borja,,,,si
1100.0,2,85,2,Miraflores,Amoblado: Amoblado,,,si
472.55,2,110,2,Chorrillos,Amoblado: Sin amoblar,130,,no
333.56,3,70,3,El Agustino,Amoblado: Semi-amoblado,,,no
750.0,3,95,2,Santiago de Surco,Amoblado: Semi-amoblado,300,1,no
639.33,2,61,2,Barranco,,,,no
2700.0,4,274,4,Miraflores,Amoblado: Sin amoblar,,2,no
3000.0,3,447,3.5,San Isidro,,2,3,no
843.0,2,55,2,Barranco,,,,no
900.0,3,102,2,Miraflores,,,,no
1900.0,4,280,,Miraflores,Amoblado: Sin amoblar,400,2,si
800.0,3,115,2,Miraflores,Amoblado: Amoblado,400,,no
1550.0,3,150,2,Miraflores,Amoblado: Amoblado,500,2,no
555.94,3,84,3,San Miguel,Amoblado: Semi-amoblado,160,,no
1200.0,3,140,3,San Borja,Amoblado: Sin amoblar,,,no
80.0,2,80,2,Miraflores,Amoblado: Amoblado,,,no
1150.0,2,80,2,San Isidro,Amoblado,,,no
1600.0,4,191,3,San Borja,,,,no
1150.0,2,100,2,Santiago de Surco,,,,no
3000.0,2,230,2.5,Santiago de Surco,Amoblado: Amoblado,800,,no
2700.0,3,283,3,Barranco,,1,2,no
1050.0,2,98,4,Miraflores,,,,no
1700.0,2,210,2,San Isidro,Amoblado: Amoblado,480,,no
1200.0,2,104,2,San Isidro,Amoblado: Amoblado,478,2,no
1000.0,3,180,,Miraflores,Amoblado: Sin amoblar,,,no
800.0,2,100,2,Miraflores,Amoblado: Amoblado,450,1,no
1700.0,2,105,2,Miraflores,Amoblado: Amoblado,475,2,no
1800.0,4,254,6,Santiago de Surco,Amoblado: Sin amoblar,500,,no
1350.0,2,76,2,San Isidro,,,,no
1250.0,3,144,3,San Borja,,,,no
1500.0,3,206,2,Miraflores,,,,no
333.56,2,80,1,Cercado de Lima,,,,no
416.96,2,90,2,La Molina,Amoblado: Sin amoblar,,,no
1000.0,3,101,3,Miraflores,Amoblado,,,no
277.97,1,30,1,Miraflores,,,,no
166.78,3,108,2,Carabayllo,Amoblado: Sin amoblar,,,no
800.0,2,90,2,Miraflores,,,,no
555.94,3,90,2,Jesus Maria,Amoblado: Amoblado,180,,no
1000.0,3,110,3,Cercado de Lima,,,,no
1300.0,3,146,5,Santiago de Surco,,,,no
555.94,1,50,1,Surquillo,Amoblado: Amoblado,220,,no
800.0,3,150,2,Surquillo,,,,no
694.93,1,40,1,Surquillo,Amoblado: Amoblado,,,no
843.0,2,55,2,Barranco,,,,no
700.0,2,95,3,Santiago de Surco,,,,no
900.0,2,95,2,San Isidro,,,,no
639.33,1,47,1,Miraflores,Amoblado: Amoblado,,1,no
600.0,1,45,1,Barranco,,,,no
208.48,1,23,1,Cercado de Lima,,,,no
920.0,3,95,2,Lince,,,,no
1100.0,2,92,2,Miraflores,,,,no
1000.0,3,101,3,Miraflores,Amoblado,,,no
639.33,2,68,2,Lince,,,,no
460000.0,3,210,4,Miraflores,Amoblado: Sin amoblar,510,2,no
1400.0,2,100,2,Santiago de Surco,Amoblado: Amoblado,,,no
2800.0,3,243,4,San Isidro,,,,no
400.0,4,138,4,,Amoblado: Semi-amoblado,260,,no
800.0,3,114,2,Santiago de Surco,,,,no
250.17,3,72,1,San Martin de Porres,,,,no
700.0,2,100,2,San Isidro,,,,no
806.11,2,88,2,Miraflores,Amoblado: Amoblado,,1,no
750.0,2,120,3,La Molina,Amoblado: Semi-amoblado,,,no
700.0,4,115,2,Miraflores,,,1,no
580.0,1,56,1,Santiago de Surco,,,,no
222.38,2,80,1,Comas,,,,no
600.0,1,38,1,Barranco,Amoblado: Amoblado,,,no
800.0,1,64,2,Miraflores,Amoblado: Amoblado,290,,no
2223.76,3,200,3,Miraflores,,,,no
1100.0,1,62,2,Miraflores,Amoblado: Amoblado,300,,no
500.35,2,76,2,San Miguel,,,,no
1300.0,2,139,2,Miraflores,,,,no
700.0,3,85,2,Magdalena del Mar,,,,no
700.0,1,45,2,Barranco,Amoblado: Sin amoblar,240,,no
361.36,2,78,1,San Juan de Miraflores,,,,no
1000.0,4,108,2,Miraflores,,,,no
1900.0,4,290,4,Santiago de Surco,,,,no
850.0,2,110,3,San Borja,Amoblado: Sin amoblar,200,,no
